timestamp,open,high,low,close,volume
2026-04-17 21:00:00,77337.64,77494.69,77278.72,77445.73,307.76412
2026-04-17 22:00:00,77445.74,77510.0,77274.56,77301.25,474.88113
2026-04-17 23:00:00,77301.25,77302.0,76911.0,77072.0,612.20073
2026-04-18 00:00:00,77072.01,77258.55,76978.17,77168.0,324.03843
2026-04-18 01:00:00,77168.22,77330.0,77115.77,77218.07,266.4299
2026-04-18 02:00:00,77218.06,77420.08,77124.63,77292.52,268.04149
2026-04-18 03:00:00,77292.53,77296.95,76962.67,77005.47,268.91717
2026-04-18 04:00:00,77005.47,77162.08,76884.1,77100.74,370.07883
2026-04-18 05:00:00,77100.73,77278.58,77100.73,77134.66,312.05483
2026-04-18 06:00:00,77134.66,77217.0,77058.4,77136.01,168.72376
2026-04-18 07:00:00,77136.01,77136.01,76890.0,76997.8,276.05173
2026-04-18 08:00:00,76997.79,77048.0,76501.0,76738.63,773.24357
2026-04-18 09:00:00,76738.62,76738.63,76409.37,76599.89,462.93265
2026-04-18 10:00:00,76599.89,76599.9,76132.32,76189.56,624.93038
2026-04-18 11:00:00,76189.55,76189.56,75763.76,76039.05,809.07399
2026-04-18 12:00:00,76039.06,76300.0,76039.05,76206.97,492.57948
2026-04-18 13:00:00,76206.98,76212.7,75797.53,76122.87,456.87331
2026-04-18 14:00:00,76122.88,76288.4,75959.68,76249.99,461.97289
2026-04-18 15:00:00,76250.0,76363.75,76003.97,76167.34,261.12334
2026-04-18 16:00:00,76167.33,76211.57,75691.03,75943.35,522.36094
2026-04-18 17:00:00,75943.34,75958.23,75778.69,75828.51,256.05723
2026-04-18 18:00:00,75828.51,75844.66,75445.16,75651.78,591.47146
2026-04-18 19:00:00,75651.78,75796.32,75574.22,75649.85,194.3187
2026-04-18 20:00:00,75649.86,75834.3,75608.44,75754.78,484.97143
2026-04-18 21:00:00,75754.77,75839.1,75599.64,75821.34,197.94348
2026-04-18 22:00:00,75821.35,75873.1,75608.89,75813.53,155.69572
2026-04-18 23:00:00,75813.53,75891.64,75685.69,75691.76,141.95985
2026-04-19 00:00:00,75691.76,75847.42,75551.73,75693.01,297.06433
2026-04-19 01:00:00,75693.0,75798.47,75457.11,75621.95,321.53516
2026-04-19 02:00:00,75621.96,75722.21,75407.84,75496.0,212.48934
2026-04-19 03:00:00,75496.01,75637.44,75357.0,75515.77,175.28804
2026-04-19 04:00:00,75515.76,75782.63,75424.4,75664.62,294.60425
2026-04-19 05:00:00,75664.62,75687.04,75516.39,75545.6,174.63786
2026-04-19 06:00:00,75545.6,75545.6,75280.92,75400.09,385.31594
2026-04-19 07:00:00,75400.09,75400.09,74867.72,75252.34,771.61495
2026-04-19 08:00:00,75252.33,75299.99,75071.58,75257.6,333.58261
2026-04-19 09:00:00,75257.59,75265.0,74921.74,75015.0,313.21615
2026-04-19 10:00:00,75015.0,75243.02,74933.87,75222.45,323.18472
2026-04-19 11:00:00,75222.46,75641.99,75216.96,75604.11,418.71675
2026-04-19 12:00:00,75604.11,75700.0,75432.07,75571.6,439.48255
2026-04-19 13:00:00,75571.61,76240.66,75552.44,75921.75,760.39543
2026-04-19 14:00:00,75921.75,76147.01,75674.55,76024.01,621.24056
2026-04-19 15:00:00,76024.02,76155.3,75401.44,75846.63,1097.76631
2026-04-19 16:00:00,75846.63,75853.26,75311.11,75382.86,403.71917
2026-04-19 17:00:00,75382.87,75382.87,74638.31,74791.26,795.68148
2026-04-19 18:00:00,74791.27,74908.62,74608.0,74770.11,531.16281
2026-04-19 19:00:00,74770.11,75071.61,74770.11,74965.47,306.83274
2026-04-19 20:00:00,74965.46,74965.47,74427.53,74630.0,452.71123
2026-04-19 21:00:00,74630.01,74810.0,74368.6,74425.15,383.54881
2026-04-19 22:00:00,74425.16,74425.16,73762.9,74047.34,1140.3898
2026-04-19 23:00:00,74047.34,74054.22,73790.0,73801.79,415.64133
2026-04-20 00:00:00,73801.8,74360.43,73724.31,74280.01,787.93368
2026-04-20 01:00:00,74280.01,74746.93,74214.67,74595.13,689.61016
2026-04-20 02:00:00,74595.12,74627.99,74304.84,74410.01,739.68976
2026-04-20 03:00:00,74410.01,74640.65,74359.04,74634.0,281.2031
2026-04-20 04:00:00,74634.01,74637.43,74435.19,74567.64,333.76794
2026-04-20 05:00:00,74567.63,74567.63,74095.18,74264.15,529.73957
2026-04-20 06:00:00,74264.16,74894.11,74250.0,74786.59,441.3007
2026-04-20 07:00:00,74786.59,75572.0,74670.86,74837.17,1175.74482
2026-04-20 08:00:00,74837.18,74998.83,74619.41,74728.91,538.52852
2026-04-20 09:00:00,74728.92,75233.0,74706.87,75062.77,502.56404
2026-04-20 10:00:00,75062.77,75404.63,75003.63,75027.26,321.321
2026-04-20 11:00:00,75027.26,75287.88,74957.51,75192.71,284.12016
2026-04-20 12:00:00,75192.72,75650.0,75043.86,75289.9,698.85484
2026-04-20 13:00:00,75289.91,75434.41,74859.11,75269.38,774.09093
2026-04-20 14:00:00,75269.37,75766.74,74921.42,75034.79,1047.20928
2026-04-20 15:00:00,75034.79,75772.72,74702.0,75716.77,1196.9526
2026-04-20 16:00:00,75716.78,75723.99,75299.26,75338.74,630.71705
2026-04-20 17:00:00,75338.75,75991.47,75289.92,75898.14,642.61045
2026-04-20 18:00:00,75898.14,76453.19,75898.14,76423.69,1544.76303
2026-04-20 19:00:00,76423.69,76486.67,76154.49,76296.96,1368.12243
2026-04-20 20:00:00,76296.97,76558.62,76113.07,76276.17,1418.8575
2026-04-20 21:00:00,76276.18,76357.2,75784.05,75954.71,523.28232
2026-04-20 22:00:00,75954.72,76143.71,75904.39,75974.24,220.6417
2026-04-20 23:00:00,75974.24,75974.24,75617.6,75840.97,301.78476
2026-04-21 00:00:00,75840.97,76099.19,75700.0,76092.45,428.95831
2026-04-21 01:00:00,76092.46,76263.4,75866.01,75927.59,391.13593
2026-04-21 02:00:00,75927.58,75932.7,75580.0,75581.33,536.09341
2026-04-21 03:00:00,75581.33,75721.12,75474.77,75710.3,256.2515
2026-04-21 04:00:00,75710.31,75823.49,75600.0,75813.81,259.64273
2026-04-21 05:00:00,75813.8,75981.1,75782.75,75802.0,321.53858
2026-04-21 06:00:00,75802.0,76129.95,75703.85,75974.11,408.87339
2026-04-21 07:00:00,75974.12,76300.0,75814.26,76084.34,1236.72448
2026-04-21 08:00:00,76084.34,76927.57,76063.98,76507.21,915.23783
2026-04-21 09:00:00,76507.21,76587.82,76155.0,76362.77,582.67237
2026-04-21 10:00:00,76362.78,76866.55,76349.59,76746.41,536.34243
2026-04-21 11:00:00,76746.41,76750.68,76342.0,76452.94,624.94284
2026-04-21 12:00:00,76452.94,76528.11,75709.03,76009.46,1039.78515
2026-04-21 13:00:00,76009.46,76179.75,75736.33,75899.98,686.08493
2026-04-21 14:00:00,75899.98,76595.3,75625.28,75675.05,949.21411
2026-04-21 15:00:00,75675.04,75979.78,75430.62,75834.65,923.86151
2026-04-21 16:00:00,75834.66,76190.72,75760.0,75781.18,496.33064
2026-04-21 17:00:00,75781.19,75912.98,75052.64,75545.62,995.0846
2026-04-21 18:00:00,75545.62,75668.24,75310.88,75610.21,456.47055
2026-04-21 19:00:00,75610.21,75919.5,74821.57,75023.43,954.2676
2026-04-21 20:00:00,75023.43,75859.56,74967.58,75698.51,797.25703
2026-04-21 21:00:00,75698.51,75777.38,75431.62,75549.99,249.37655
2026-04-21 22:00:00,75549.99,75650.04,75302.01,75650.04,389.29388
2026-04-21 23:00:00,75650.03,76425.37,75622.0,76336.15,477.13097
2026-04-22 00:00:00,76336.14,76500.0,76220.4,76370.45,496.92701
2026-04-22 01:00:00,76370.46,76416.24,76132.95,76297.99,351.48706
2026-04-22 02:00:00,76297.99,77645.35,76223.9,77604.71,1622.85639
2026-04-22 03:00:00,77604.7,77733.11,77397.88,77521.48,956.6528
2026-04-22 04:00:00,77521.47,77700.0,77364.25,77523.0,547.1578
2026-04-22 05:00:00,77523.01,78452.18,77450.0,77994.93,2386.48879
2026-04-22 06:00:00,77994.92,78042.84,77900.0,78010.72,576.88586
2026-04-22 07:00:00,78010.73,78111.0,77825.0,78012.79,880.5264
2026-04-22 08:00:00,78012.78,78219.41,77941.59,78010.92,987.44812
2026-04-22 09:00:00,78010.92,78184.7,77956.76,78001.95,415.39605
2026-04-22 10:00:00,78001.96,78180.0,77951.17,78157.41,352.72131
2026-04-22 11:00:00,78157.41,78399.0,78102.0,78300.0,560.88264
2026-04-22 12:00:00,78300.0,78508.18,78114.04,78236.05,952.94008
2026-04-22 13:00:00,78236.05,78850.0,78162.64,78840.94,1253.18724
2026-04-22 14:00:00,78840.94,79174.68,78577.86,79045.75,1847.69509
2026-04-22 15:00:00,79045.75,79400.0,78837.66,79272.9,1412.004
2026-04-22 16:00:00,79272.91,79472.82,78632.37,78743.59,1010.97362
2026-04-22 17:00:00,78743.6,79034.73,78705.71,78900.0,502.31388
2026-04-22 18:00:00,78900.01,79163.66,78828.76,79022.39,322.94022
2026-04-22 19:00:00,79022.4,79067.6,78706.81,78846.62,557.30668
2026-04-22 20:00:00,78846.62,78915.84,78410.0,78436.68,436.66543
2026-04-22 21:00:00,78436.69,78821.86,78425.0,78762.69,299.34545
2026-04-22 22:00:00,78762.68,78824.0,78456.15,78607.95,294.6414
2026-04-22 23:00:00,78607.95,78607.95,78155.83,78178.23,712.06893
2026-04-23 00:00:00,78178.22,78574.44,77582.17,78424.29,1778.58027
2026-04-23 01:00:00,78424.3,78472.95,78057.5,78359.23,586.8685
2026-04-23 02:00:00,78359.71,78359.72,77761.2,77939.92,508.32327
2026-04-23 03:00:00,77939.91,78025.99,77453.43,77746.46,609.2036
2026-04-23 04:00:00,77746.47,77949.09,77675.8,77920.09,305.0499
2026-04-23 05:00:00,77920.09,78110.01,77750.0,78033.87,680.89298
2026-04-23 06:00:00,78034.0,78339.35,78034.0,78211.43,433.12959
2026-04-23 07:00:00,78211.43,78248.39,77981.88,78048.62,292.35484
2026-04-23 08:00:00,78048.61,78175.52,77714.86,77858.35,1135.26875
2026-04-23 09:00:00,77858.34,77860.8,77440.85,77655.34,772.05261
2026-04-23 10:00:00,77655.35,77709.16,77174.01,77403.63,1129.48909
2026-04-23 11:00:00,77403.63,77757.31,77365.57,77704.62,525.42671
2026-04-23 12:00:00,77704.61,77870.54,77491.18,77870.53,636.21566
2026-04-23 13:00:00,77870.54,77904.37,77379.92,77532.23,592.70115
2026-04-23 14:00:00,77532.23,78201.53,77414.0,78180.77,926.52082
2026-04-23 15:00:00,78180.78,78662.5,77983.25,78376.76,1008.45262
2026-04-23 16:00:00,78376.77,78509.82,78030.0,78103.72,661.93618
2026-04-23 17:00:00,78103.72,78184.85,76960.0,77769.21,1724.53866
2026-04-23 18:00:00,77769.2,78146.75,77678.65,77678.65,731.06838
2026-04-23 19:00:00,77678.65,77886.88,77592.92,77727.26,830.20485
2026-04-23 20:00:00,77727.25,78050.0,77637.5,77886.97,391.74493
2026-04-23 21:00:00,77886.97,78070.0,77800.0,77864.83,211.37751
2026-04-23 22:00:00,77864.84,78331.0,77864.83,78235.3,271.3302
2026-04-23 23:00:00,78235.29,78298.01,78030.0,78257.48,228.06394
2026-04-24 00:00:00,78257.48,78490.83,78172.01,78417.22,451.37457
2026-04-24 01:00:00,78417.22,78450.0,77952.16,78429.73,533.84795
2026-04-24 02:00:00,78429.73,78581.93,78067.17,78125.65,425.56297
2026-04-24 03:00:00,78125.65,78178.4,77555.0,77737.85,639.95986
2026-04-24 04:00:00,77737.84,77854.57,77482.49,77670.0,605.14416
2026-04-24 05:00:00,77670.01,78057.65,77457.0,77953.48,423.6718
2026-04-24 06:00:00,77953.48,77979.54,77761.2,77789.75,280.75336
2026-04-24 07:00:00,77789.75,77855.67,77543.52,77644.6,696.90666
2026-04-24 08:00:00,77644.59,78000.0,77550.73,77785.71,731.67499
2026-04-24 09:00:00,77785.7,77804.23,77402.01,77527.69,621.09775
2026-04-24 10:00:00,77527.7,77784.0,77444.95,77752.36,379.99202
2026-04-24 11:00:00,77752.37,78372.58,77752.37,78240.26,1186.36064
2026-04-24 12:00:00,78240.27,78345.15,78016.51,78275.66,579.40035
2026-04-24 13:00:00,78275.65,78479.37,77913.27,78093.79,852.96848
2026-04-24 14:00:00,78093.8,78093.8,77681.74,78037.64,755.72516
2026-04-24 15:00:00,78037.65,78233.18,77577.22,78038.62,662.02033
2026-04-24 16:00:00,78038.63,78060.29,77586.86,77777.28,525.06319
2026-04-24 17:00:00,77776.76,77829.17,77489.6,77681.71,537.36482
2026-04-24 18:00:00,77681.72,77717.08,77363.63,77618.24,321.31558
2026-04-24 19:00:00,77618.25,77748.66,77532.46,77628.85,250.57895
2026-04-24 20:00:00,77628.84,77757.14,77458.0,77718.31,376.29595
2026-04-24 21:00:00,77718.31,77756.15,77536.48,77536.48,322.69633
2026-04-24 22:00:00,77536.49,77616.78,77264.08,77328.91,278.27896
2026-04-24 23:00:00,77328.92,77456.87,77328.92,77437.13,237.08832
2026-04-25 00:00:00,77437.13,77502.99,77309.92,77456.88,429.63681
2026-04-25 01:00:00,77456.88,77620.52,77440.8,77541.63,200.07888
2026-04-25 02:00:00,77541.63,77644.04,77504.43,77607.8,171.0703
2026-04-25 03:00:00,77607.8,77711.87,77550.27,77679.07,142.22205
2026-04-25 04:00:00,77679.08,77691.23,77596.37,77619.05,275.21191
2026-04-25 05:00:00,77619.05,77619.05,77485.51,77510.28,174.55862
2026-04-25 06:00:00,77510.27,77582.28,77489.35,77503.63,269.54814
2026-04-25 07:00:00,77503.63,77566.26,77450.0,77501.19,174.69907
2026-04-25 08:00:00,77501.19,77654.41,77491.36,77643.37,116.50084
2026-04-25 09:00:00,77643.38,77779.65,77587.1,77714.55,144.65626
2026-04-25 10:00:00,77714.56,77885.35,77714.55,77787.77,306.44644
2026-04-25 11:00:00,77787.76,77787.77,77607.03,77682.3,185.59351
2026-04-25 12:00:00,77682.29,77717.95,77550.61,77557.14,161.82067
2026-04-25 13:00:00,77557.14,77710.91,77557.14,77691.69,161.65796
2026-04-25 14:00:00,77691.7,77752.54,77638.0,77656.75,202.75966
2026-04-25 15:00:00,77656.74,77722.7,77299.89,77330.26,480.35839
2026-04-25 16:00:00,77330.25,77454.31,77140.23,77397.27,471.60364
2026-04-25 17:00:00,77397.27,77407.03,77210.96,77245.77,151.09691
2026-04-25 18:00:00,77245.78,77389.01,77216.29,77313.0,331.13304
2026-04-25 19:00:00,77313.0,77343.81,77193.79,77330.01,293.84127
2026-04-25 20:00:00,77330.0,77481.7,77311.05,77479.13,85.63447
2026-04-25 21:00:00,77479.14,77530.0,77415.2,77525.84,150.55151
2026-04-25 22:00:00,77525.83,77634.77,77498.81,77557.01,242.12513
2026-04-25 23:00:00,77557.01,77650.0,77530.0,77625.0,362.30872
2026-04-26 00:00:00,77625.0,77642.43,77445.94,77502.4,307.91239
2026-04-26 01:00:00,77502.39,77572.81,77451.16,77461.16,130.56583
2026-04-26 02:00:00,77461.16,77590.97,77452.07,77512.67,85.92459
2026-04-26 03:00:00,77512.67,77541.96,77326.51,77400.21,146.77411
2026-04-26 04:00:00,77400.21,77814.43,77383.46,77774.29,227.07196
2026-04-26 05:00:00,77774.29,78200.0,77719.77,77983.31,797.06637
2026-04-26 06:00:00,77983.31,78045.0,77899.45,77999.04,206.01822
2026-04-26 07:00:00,77999.04,78121.45,77968.36,78102.53,175.6113
2026-04-26 08:00:00,78102.53,78210.0,78019.65,78032.59,265.96473
2026-04-26 09:00:00,78032.59,78058.45,77926.59,77999.99,168.80014
2026-04-26 10:00:00,78000.0,78050.19,77954.0,78002.43,153.3474
2026-04-26 11:00:00,78002.43,78149.99,78002.42,78101.44,133.58626
2026-04-26 12:00:00,78101.43,78101.5,77770.0,77833.08,296.93614
2026-04-26 13:00:00,77833.08,77996.69,77797.13,77977.79,254.46962
2026-04-26 14:00:00,77977.79,78173.15,77871.85,78095.66,401.66239
2026-04-26 15:00:00,78095.65,78121.92,77988.89,78049.0,177.4742
2026-04-26 16:00:00,78049.0,78086.47,77919.42,77919.43,198.96678
2026-04-26 17:00:00,77919.43,78050.0,77850.0,78018.57,373.25532
2026-04-26 18:00:00,78018.57,78346.89,77988.11,78283.96,421.27794
2026-04-26 19:00:00,78283.97,78500.0,78013.76,78221.16,511.56
2026-04-26 20:00:00,78221.17,78377.77,78158.04,78194.22,172.13709
2026-04-26 21:00:00,78194.21,78961.0,77843.75,78417.41,977.34524
2026-04-26 22:00:00,78417.41,78850.3,77953.26,78313.52,710.63176
2026-04-26 23:00:00,78313.52,78901.63,78041.05,78657.55,669.20184
2026-04-27 00:00:00,78657.55,79392.4,78400.03,79308.6,1271.22649
2026-04-27 01:00:00,79309.0,79485.66,78730.71,79283.66,993.09217
2026-04-27 02:00:00,79283.65,79304.0,79030.91,79130.01,381.22923
2026-04-27 03:00:00,79130.01,79316.5,79077.81,79105.49,397.44839
2026-04-27 04:00:00,79105.5,79160.0,78872.42,78924.22,417.67922
2026-04-27 05:00:00,78924.21,78938.0,77562.63,77785.54,1805.78745
2026-04-27 06:00:00,77785.55,77871.9,77465.05,77700.12,641.73182
2026-04-27 07:00:00,77700.12,77734.79,77562.08,77606.6,743.19766
2026-04-27 08:00:00,77606.59,77816.18,77553.23,77804.34,465.54163
2026-04-27 09:00:00,77804.34,77980.0,77700.0,77900.01,578.50773
2026-04-27 10:00:00,77900.01,77935.66,77792.46,77850.01,311.10764
2026-04-27 11:00:00,77850.01,77885.46,77740.39,77844.26,252.77882
2026-04-27 12:00:00,77844.25,77867.33,77620.0,77667.36,415.46743
2026-04-27 13:00:00,77667.36,77966.8,77571.79,77746.74,762.7167
2026-04-27 14:00:00,77746.74,78265.34,77680.0,77815.25,744.42829
2026-04-27 15:00:00,77815.26,77827.17,76564.33,76793.09,1882.17067
2026-04-27 16:00:00,76793.1,76868.01,76546.0,76618.59,809.46498
2026-04-27 17:00:00,76618.59,76990.43,76618.59,76743.24,874.80558
2026-04-27 18:00:00,76743.23,76890.99,76668.52,76834.06,361.97331
2026-04-27 19:00:00,76834.05,76894.7,76459.64,76878.07,598.68003
2026-04-27 20:00:00,76878.23,77067.8,76844.16,76960.43,310.80766
2026-04-27 21:00:00,76960.43,76981.53,76786.8,76786.81,223.94467
2026-04-27 22:00:00,76786.81,77082.78,76763.71,77066.42,364.86359
2026-04-27 23:00:00,77066.42,77450.0,77018.56,77371.32,438.27302
2026-04-28 00:00:00,77371.32,77478.0,77210.92,77379.62,327.26244
2026-04-28 01:00:00,77379.62,77394.1,77038.1,77084.68,404.77602
2026-04-28 02:00:00,77084.69,77227.03,76672.56,76890.93,437.7548
2026-04-28 03:00:00,76890.92,76890.92,76672.0,76815.18,278.47081
2026-04-28 04:00:00,76815.18,76950.0,76701.35,76888.08,274.86374
2026-04-28 05:00:00,76888.08,77154.0,76811.01,76885.98,510.80129
2026-04-28 06:00:00,76885.97,77027.91,76588.0,76720.0,465.05641
2026-04-28 07:00:00,76720.01,76922.22,76424.9,76879.28,1631.99051
2026-04-28 08:00:00,76879.28,77013.63,76741.12,76858.59,1043.07562
2026-04-28 09:00:00,76858.59,76863.54,76495.91,76598.0,361.69239
2026-04-28 10:00:00,76597.99,76692.19,76484.7,76618.35,418.24563
2026-04-28 11:00:00,76618.35,76649.86,76130.1,76229.0,1019.71842
2026-04-28 12:00:00,76228.99,76421.94,76168.84,76372.05,652.01316
2026-04-28 13:00:00,76372.04,76411.72,75924.98,76189.84,1288.525
2026-04-28 14:00:00,76189.85,76199.99,75666.6,75949.99,1264.2758
2026-04-28 15:00:00,75950.0,76085.42,75836.88,76066.38,571.95819
2026-04-28 16:00:00,76066.37,76218.06,75881.28,76125.04,447.54534
2026-04-28 17:00:00,76125.04,76262.63,75959.05,76187.3,337.12149
2026-04-28 18:00:00,76187.3,76280.91,76137.86,76242.18,337.48355
2026-04-28 19:00:00,76242.17,76380.83,76066.35,76330.97,259.65416
2026-04-28 20:00:00,76330.97,76480.0,76323.71,76463.95,259.71578
2026-04-28 21:00:00,76463.95,76481.3,76267.61,76357.15,281.17357
2026-04-28 22:00:00,76357.15,76446.26,76218.0,76242.17,157.60986
2026-04-28 23:00:00,76242.17,76370.0,76197.02,76342.77,179.93985
2026-04-29 00:00:00,76342.78,76557.97,76276.0,76512.0,636.88517
2026-04-29 01:00:00,76511.99,76668.02,76187.75,76571.0,371.48818
2026-04-29 02:00:00,76571.0,76666.82,76402.72,76531.29,315.29662
2026-04-29 03:00:00,76531.29,77127.62,76519.94,76994.78,568.25927
2026-04-29 04:00:00,76994.77,77455.71,76880.0,77269.76,655.24397
2026-04-29 05:00:00,77269.76,77329.31,77198.07,77288.38,412.95649
2026-04-29 06:00:00,77288.39,77337.57,76907.07,77031.06,974.38933
2026-04-29 07:00:00,77031.07,77182.91,77031.06,77053.64,931.98531
2026-04-29 08:00:00,77053.65,77148.79,76972.32,77046.32,539.09721
2026-04-29 09:00:00,77046.31,77800.0,76972.32,77642.0,835.54071
2026-04-29 10:00:00,77642.0,77904.93,77559.19,77619.61,790.81622
2026-04-29 11:00:00,77619.62,77694.61,77485.81,77590.03,531.7514
2026-04-29 12:00:00,77590.04,77596.39,76850.0,77143.68,1776.35149
2026-04-29 13:00:00,77143.68,77240.0,76425.62,76783.43,1000.6949
2026-04-29 14:00:00,76783.42,76927.69,76489.99,76570.0,1353.72071
2026-04-29 15:00:00,76570.0,76634.61,75705.32,75924.25,1132.75734
2026-04-29 16:00:00,75924.24,76125.47,75696.13,75803.54,1021.10079
2026-04-29 17:00:00,75803.55,76184.01,75803.55,76184.01,549.93434
2026-04-29 18:00:00,76184.0,76274.8,74937.52,75513.91,1926.88309
2026-04-29 19:00:00,75513.92,75591.83,75302.31,75563.86,464.5754
2026-04-29 20:00:00,75563.87,75857.32,75497.43,75676.79,575.31173
2026-04-29 21:00:00,75676.79,76088.9,75607.7,75933.93,363.06477
2026-04-29 22:00:00,75933.94,76004.14,75818.14,75927.38,272.33397
2026-04-29 23:00:00,75927.38,75990.06,75692.33,75780.0,279.49181
2026-04-30 00:00:00,75780.0,76344.61,75656.03,76248.74,562.71461
2026-04-30 01:00:00,76248.76,76473.26,76178.73,76232.8,331.53653
2026-04-30 02:00:00,76232.81,76351.04,75494.7,75704.74,537.06765
2026-04-30 03:00:00,75704.74,75994.26,75659.85,75928.1,182.12647
2026-04-30 04:00:00,75928.09,75963.92,75414.57,75497.0,426.96926
2026-04-30 05:00:00,75497.01,75750.0,75323.65,75600.09,491.70915
2026-04-30 06:00:00,75600.09,75867.9,75569.99,75753.53,372.15072
2026-04-30 07:00:00,75753.54,76179.91,75718.5,76161.67,516.75183
2026-04-30 08:00:00,76161.67,76208.92,76019.57,76058.17,350.94571
2026-04-30 09:00:00,76058.17,76339.38,76012.6,76097.19,445.01057
2026-04-30 10:00:00,76097.19,76163.52,75974.93,76028.66,365.18719
2026-04-30 11:00:00,76028.66,76244.36,75876.29,76059.43,550.88667
2026-04-30 12:00:00,76059.42,76511.22,76042.75,76308.48,1520.57994
2026-04-30 13:00:00,76308.48,76669.14,76116.2,76420.44,927.16622
2026-04-30 14:00:00,76420.45,76597.51,76093.81,76301.24,683.75312
2026-04-30 15:00:00,76301.25,76653.6,76163.16,76473.6,374.70038
2026-04-30 16:00:00,76473.6,76484.6,76228.27,76261.03,165.45041
2026-04-30 17:00:00,76261.04,76328.71,76111.0,76250.01,273.82279
2026-04-30 18:00:00,76250.0,76468.84,76204.4,76350.0,184.15567
2026-04-30 19:00:00,76350.0,76514.8,76308.33,76412.8,307.53776
2026-04-30 20:00:00,76412.8,76568.9,76318.31,76492.46,287.06721
2026-04-30 21:00:00,76492.45,76535.42,76240.78,76241.78,183.08169
2026-04-30 22:00:00,76241.77,76449.16,76206.02,76237.06,158.56535
2026-04-30 23:00:00,76237.07,76380.2,76217.96,76346.57,182.87917
2026-05-01 00:00:00,76346.58,76591.0,76320.42,76458.05,502.88844
2026-05-01 01:00:00,76458.06,76776.21,76449.5,76686.13,486.84554
2026-05-01 02:00:00,76686.12,76744.6,76533.74,76592.54,204.45438
2026-05-01 03:00:00,76592.54,77453.74,76555.06,77131.08,1056.19913
2026-05-01 04:00:00,77131.08,77206.38,76653.6,77042.44,995.75921
2026-05-01 05:00:00,77042.44,77184.96,77033.91,77165.98,283.75111
2026-05-01 06:00:00,77165.99,77179.53,76882.0,76993.48,439.15205
2026-05-01 07:00:00,76993.49,77140.36,76957.04,77130.54,633.7325
2026-05-01 08:00:00,77130.54,77500.0,77048.0,77377.47,697.73561
2026-05-01 09:00:00,77377.48,77391.99,77200.15,77268.55,355.16559
